Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Мышь беспроводная SPEEDLINK MICU Red;;;RUB;990;1;0;0;0;;;;1;SPEEDLINK;;;;;;mysh_besprovodnaya_speedlink_micu_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044479b.jpg
!!!Sven;;;;;;;;;;;;1;;;;;;;7029;;;;;;;;;;;;;;;
!!!!RX 400W;;;;;;;;;;;;1;;;;;;;7204;;;;;;;;;;;;;;;
Мышь беспроводная Sven RX-400W;;;RUB;590;1;0;0;0;;;;1;RX 400W;;;;;;mysh_besprovodnaya_sven_rx-400w;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048190b.jpg
!!!!RX 425W;;;;;;;;;;;;1;;;;;;;7031;;;;;;;;;;;;;;;
Мышь беспроводная Sven RX-425W Black;;;RUB;690;1;0;0;0;;;;1;RX 425W;;;;;;mysh_besprovodnaya_sven_rx-425w_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048210b.jpg
Мышь беспроводная Sven RX-425W Gray;;;RUB;690;1;0;0;0;;;;1;RX 425W;;;;;;mysh_besprovodnaya_sven_rx-425w_gray;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048211b.jpg
Мышь беспроводная Sven RX-425W White;;;RUB;690;1;0;0;0;;;;1;RX 425W;;;;;;mysh_besprovodnaya_sven_rx-425w_white;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048169b.jpg
!!!Trust;;;;;;;;;;;;1;;;;;;;9609;;;;;;;;;;;;;;;
Мышь беспроводная Trust Sura;;;RUB;830;1;0;0;0;;;;1;Trust;;;;;;mysh_besprovodnaya_trust_sura;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046402b.jpg
Мышь беспроводная Trust Vivy Mini Mouse Black;;;RUB;930;1;0;0;0;;;;1;Trust;;;;;;mysh_besprovodnaya_trust_vivy_mini_mouse_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046400b.jpg
Мышь беспроводная Trust Vivy Mini Mouse Red;;;RUB;890;1;0;0;0;;;;1;Trust;;;;;;mysh_besprovodnaya_trust_vivy_mini_mouse_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046399b.jpg
Мышь беспроводная Trust Evo Advanced Compact;;;RUB;2990;1;0;0;0;;;;1;Trust;;;;;;mysh_besprovodnaya_trust_evo_advanced_compact;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046396b.jpg
Мышь беспроводная Trust Kerb;;;RUB;2490;1;0;0;0;;;;1;Trust;;;;;;mysh_besprovodnaya_trust_kerb;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046393b.jpg
!!Проводные клавиатуры;;;;;;;;;;;;1;;;;;;;852;;;;;;;;;;;;;;;
Клавиатура проводная Defender Oscar SM-600 Pro;;;RUB;830;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_defender_oscar_sm-600_pro;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046510b.jpg
Клавиатура проводная Logitech Comfort K280E;;;RUB;1090;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_logitech_comfort_k280e;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048696b.jpg
Клавиатура проводная Logitech K120 Business;;;RUB;580;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_logitech_k120_business;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048230b.jpg
Клавиатура проводная Sven Elegance 5600 USB+HUB;;;RUB;990;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_sven_elegance_5600_usb+hub;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50049150b.jpg
Клавиатура проводная Sven KB-S306;;;RUB;690;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_sven_kb-s306;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048129b.jpg
Клавиатура проводная Intro KM490W;;;RUB;690;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_intro_km490w;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046367b.jpg
Клавиатура проводная Intro KM490B;;;RUB;690;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_intro_km490b;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046366b.jpg
Клавиатура проводная Apple MB110RU/B;;;RUB;3990;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_apple_mb110ru_b;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30014294b.jpg
Клавиатура проводная Microsoft Wired 600;;;RUB;990;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_microsoft_wired_600;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50039196b.jpg
Клавиатура проводная A4Tech KR-85 Black USB;;;RUB;690;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_a4tech_kr-85_black_usb;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50036318b.jpg
Клавиатура проводная Genius KB-110X;;;RUB;790;1;0;0;0;;;;1;Проводные клавиатуры;;;;;;klaviatura_provodnaya_genius_kb-110x;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043487b.jpg
!!Беспроводные клавиатуры;;;;;;;;;;;;1;;;;;;;597;;;;;;;;;;;;;;;
Клавиатура беспроводная Rapoo E9070 Black;;;RUB;1690;1;0;0;0;;;;1;Беспроводные клавиатуры;;;;;;klaviatura_besprovodnaya_rapoo_e9070_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50037163b.jpg
Клавиатура беспроводная Sven KB-E5900W;;;RUB;1190;1;0;0;0;;;;1;Беспроводные клавиатуры;;;;;;klaviatura_besprovodnaya_sven_kb-e5900w;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048120b.jpg
Клавиатура беспроводная Logitech Wireless K270;;;RUB;1590;1;0;0;0;;;;1;Беспроводные клавиатуры;;;;;;klaviatura_besprovodnaya_logitech_wireless_k270;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50039430b.jpg
Клавиатура беспроводная Apple Magic Keyboard;;;RUB;7790;1;0;0;0;;;;1;Беспроводные клавиатуры;;;;;;klaviatura_besprovodnaya_apple_magic_keyboard;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043833b.jpg
!!Чехлы для внешнего жесткого диска;;;;;;;;;;;;1;;;;;;;907;;;;;;;;;;;;;;;
!!!Riva;;;;;;;;;;;;1;;;;;;;5739;;;;;;;;;;;;;;;
Кейс для портативного USB диска/внеш.HDD Riva 9101 HDD / GPS;;;RUB;590;1;0;0;0;;;;1;Riva;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_riva_9101_hdd___gps;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041417b.jpg
Кейс для портативного USB диска/внеш.HDD Riva 9101 Light Blue;;;RUB;590;1;0;0;0;;;;1;Riva;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_riva_9101_light_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044979b.jpg
Кейс для портативного USB диска/внеш.HDD Riva 9101 Red;;;RUB;590;1;0;0;0;;;;1;Riva;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_riva_9101_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045080b.jpg
Кейс для портативного USB диска/внеш.HDD Riva 9101 Ultraviolet;;;RUB;590;1;0;0;0;;;;1;Riva;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_riva_9101_ultraviolet;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044978b.jpg
!!!WD;;;;;;;;;;;;1;;;;;;;11174;;;;;;;;;;;;;;;
Кейс для портативного USB диска/внеш.HDD WD GRIP PACK SMOKE;;;RUB;690;1;0;0;0;;;;1;WD;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_wd_grip_pack_smoke;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043534b.jpg
Кейс для портативного USB диска/внеш.HDD WD GRIP PACK GRAPE;;;RUB;690;1;0;0;0;;;;1;WD;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_wd_grip_pack_grape;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043532b.jpg
Кейс для портативного USB диска/внеш.HDD WD GRIP PACK FUCHSIA;;;RUB;690;1;0;0;0;;;;1;WD;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_wd_grip_pack_fuchsia;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043533b.jpg
Кейс для портативного USB диска/внеш.HDD WD GRIP PACK SLATE;;;RUB;690;1;0;0;0;;;;1;WD;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_wd_grip_pack_slate;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043530b.jpg
Кейс для портативного USB диска/внеш.HDD WD GRIP PACK SKY;;;RUB;690;1;0;0;0;;;;1;WD;;;;;;keys_dlya_portativnogo_usb_diska_vnesh_hdd_wd_grip_pack_sky;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043531b.jpg
!!Чехлы для ноутбуков;;;;;;;;;;;;1;;;;;;;971;;;;;;;;;;;;;;;
!!!Acme Made;;;;;;;;;;;;1;;;;;;;5568;;;;;;;;;;;;;;;
Кейс для MacBook Acme Made Smart Laptop Sleeve MB 13 Wet Black Antic;;;RUB;1290;1;0;0;0;;;;1;Acme Made;;;;;;keys_dlya_macbook_acme_made_smart_laptop_sleeve_mb_13_wet_black_antic;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044724b.jpg
Кейс для MacBook Acme Made Smart Laptop Sleeve,MB Pro 15 Matte Black Chevron;;;RUB;1190;1;0;0;0;;;;1;Acme Made;;;;;;keys_dlya_macbook_acme_made_smart_laptop_sleevemb_pro_15_matte_black_chevron;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044728b.jpg
!!!Case It;;;;;;;;;;;;1;;;;;;;7371;;;;;;;;;;;;;;;
Кейс для MacBook Case It London Skyline;;;RUB;590;1;0;0;0;;;;1;Case It;;;;;;keys_dlya_macbook_case_it_london_skyline;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045368b.jpg
Кейс для MacBook Case It Наклейка на крышку Head;;;RUB;790;1;0;0;0;;;;1;Case It;;;;;;keys_dlya_macbook_case_it_nakleyka_na_kryshku_head;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045365b.jpg
Кейс для MacBook Case It наклейка на корпус Holding Hands;;;RUB;790;1;0;0;0;;;;1;Case It;;;;;;keys_dlya_macbook_case_it_nakleyka_na_korpus_holding_hands;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045367b.jpg
!!!Cozistyle;;;;;;;;;;;;1;;;;;;;5696;;;;;;;;;;;;;;;
Кейс для MacBook Cozistyle Plastic Shell для 12" черный;;;RUB;2390;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_plastic_shell_dlya_12_chernyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046489b.jpg
Кейс для MacBook Cozistyle Plastic Shell для 12" прозрачный;;;RUB;2990;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_plastic_shell_dlya_12_prozrachnyy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046500b.jpg
Кейс для MacBook Cozistyle Smart Sleeve 13" CLNR1309;;;RUB;7790;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_smart_sleeve_13_clnr1309;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041439b.jpg
Кейс для MacBook Cozistyle Smart Sleeve 13" CCNR1305;;;RUB;4490;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_smart_sleeve_13_ccnr1305;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041490b.jpg
Кейс для MacBook Cozistyle Stand Sleeve для Macbook Air 13";;;RUB;2790;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_stand_sleeve_dlya_macbook_air_13;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044324b.jpg
Кейс для MacBook Cozistyle MacBook 13" Air;;;RUB;2190;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_macbook_13_air;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042593b.jpg
Кейс для MacBook Cozistyle Macbook 13" Pro Retina;;;RUB;2990;1;0;0;0;;;;1;Cozistyle;;;;;;keys_dlya_macbook_cozistyle_macbook_13_pro_retina;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042597b.jpg
!!!Defender;;;;;;;;;;;;1;;;;;;;6233;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Defender Liberty Roomy;;;RUB;690;1;0;0;0;;;;1;Defender;;;;;;keys_dlya_noutbuka_do_15_defender_liberty_roomy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046310b.jpg
Кейс для ноутбука до 13" Defender Butterfly;;;RUB;590;1;0;0;0;;;;1;Defender;;;;;;keys_dlya_noutbuka_do_13_defender_butterfly;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046302b.jpg
Кейс для ноутбука до 15" Defender Handy;;;RUB;710;1;0;0;0;;;;1;Defender;;;;;;keys_dlya_noutbuka_do_15_defender_handy;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046304b.jpg
!!!Esse;;;;;;;;;;;;1;;;;;;;5015;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Esse Gloria P6n NB15-16" Grey;;;RUB;1290;1;0;0;0;;;;1;Esse;;;;;;keys_dlya_noutbuka_do_15_esse_gloria_p6n_nb15-16_grey;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50039352b.jpg
!!!G-Form;;;;;;;;;;;;1;;;;;;;5620;;;;;;;;;;;;;;;
Кейс для MacBook G-Form GCLSL01BKE;;;RUB;1390;1;0;0;0;;;;1;G-Form;;;;;;keys_dlya_macbook_g-form_gclsl01bke;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045618b.jpg
Кейс для MacBook G-Form GCLSL03BKE;;;RUB;1490;1;0;0;0;;;;1;G-Form;;;;;;keys_dlya_macbook_g-form_gclsl03bke;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045620b.jpg
Кейс для MacBook G-Form GCLSL04BKE;;;RUB;1490;1;0;0;0;;;;1;G-Form;;;;;;keys_dlya_macbook_g-form_gclsl04bke;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045621b.jpg
Кейс для MacBook G-Form GCLSL02BKE;;;RUB;1490;1;0;0;0;;;;1;G-Form;;;;;;keys_dlya_macbook_g-form_gclsl02bke;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50045619b.jpg
!!!HP;;;;;;;;;;;;1;;;;;;;5112;;;;;;;;;;;;;;;
Кейс для ноутбука до 17" HP Value 45.7см;;;RUB;990;1;0;0;0;;;;1;HP;;;;;;keys_dlya_noutbuka_do_17_hp_value_45_7sm;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041981b.jpg
Кейс для ноутбука до 15" HP K0B38AA;;;RUB;1090;1;0;0;0;;;;1;HP;;;;;;keys_dlya_noutbuka_do_15_hp_k0b38aa;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043937b.jpg
Кейс для ноутбука до 15" HP Urban Slip Case;;;RUB;1090;1;0;0;0;;;;1;HP;;;;;;keys_dlya_noutbuka_do_15_hp_urban_slip_case;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50039374b.jpg
!!!Moshi;;;;;;;;;;;;1;;;;;;;8882;;;;;;;;;;;;;;;
!!!!Muse;;;;;;;;;;;;1;;;;;;;10784;;;;;;;;;;;;;;;
Кейс для MacBook Moshi Muse 12 Beige;;;RUB;2990;1;0;0;0;;;;1;Muse;;;;;;keys_dlya_macbook_moshi_muse_12_beige;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046939b.jpg
Кейс для MacBook Moshi Muse 12 Black;;;RUB;2990;1;0;0;0;;;;1;Muse;;;;;;keys_dlya_macbook_moshi_muse_12_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046938b.jpg
!!!!iGlaze;;;;;;;;;;;;1;;;;;;;8883;;;;;;;;;;;;;;;
Кейс для MacBook Moshi iGlaze Air 13;;;RUB;3990;1;0;0;0;;;;1;iGlaze;;;;;;keys_dlya_macbook_moshi_iglaze_air_13;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046702b.jpg
Кейс для MacBook Moshi iGlaze Air 11;;;RUB;2590;1;0;0;0;;;;1;iGlaze;;;;;;keys_dlya_macbook_moshi_iglaze_air_11;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046701b.jpg
Кейс для MacBook Moshi iGlaze Pro 15 R;;;RUB;5490;1;0;0;0;;;;1;iGlaze;;;;;;keys_dlya_macbook_moshi_iglaze_pro_15_r;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046703b.jpg
Кейс для MacBook Moshi iGlaze Pro 13 R;;;RUB;5490;1;0;0;0;;;;1;iGlaze;;;;;;keys_dlya_macbook_moshi_iglaze_pro_13_r;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046704b.jpg
!!!Port Designs;;;;;;;;;;;;1;;;;;;;9862;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Port Designs BOSTONIV15,6;;;RUB;1090;1;0;0;0;;;;1;Port Designs;;;;;;keys_dlya_noutbuka_do_15_port_designs_bostoniv156;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50036338b.jpg
Кейс для ноутбука до 15" Port Designs Firenze 15.6;;;RUB;1790;1;0;0;0;;;;1;Port Designs;;;;;;keys_dlya_noutbuka_do_15_port_designs_firenze_15_6;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50038955b.jpg
!!!Riva;;;;;;;;;;;;1;;;;;;;5364;;;;;;;;;;;;;;;
!!!!8033;;;;;;;;;;;;1;;;;;;;6727;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8033 Black;;;RUB;990;1;0;0;0;;;;1;8033;;;;;;keys_dlya_noutbuka_do_15_riva_8033_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041395b.jpg
!!!!8035;;;;;;;;;;;;1;;;;;;;5510;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8035 Dark Blue;;;RUB;1290;1;0;0;0;;;;1;8035;;;;;;keys_dlya_noutbuka_do_15_riva_8035_dark_blue;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044568b.jpg
!!!!8135;;;;;;;;;;;;1;;;;;;;6827;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8135;;;RUB;2490;1;0;0;0;;;;1;8135;;;;;;keys_dlya_noutbuka_do_15_riva_8135;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044569b.jpg
!!!!8231;;;;;;;;;;;;1;;;;;;;6729;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8231 Grey;;;RUB;1290;1;0;0;0;;;;1;8231;;;;;;keys_dlya_noutbuka_do_15_riva_8231_grey;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041396b.jpg
!!!!8251;;;;;;;;;;;;1;;;;;;;6766;;;;;;;;;;;;;;;
Кейс для ноутбука до 17" Riva 8251 Grey;;;RUB;1490;1;0;0;0;;;;1;8251;;;;;;keys_dlya_noutbuka_do_17_riva_8251_grey;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50042179b.jpg
!!!!8335;;;;;;;;;;;;1;;;;;;;6074;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8335 Orange;;;RUB;1690;1;0;0;0;;;;1;8335;;;;;;keys_dlya_noutbuka_do_15_riva_8335_orange;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047543b.jpg
Кейс для ноутбука до 15" Riva 8335 Red;;;RUB;1690;1;0;0;0;;;;1;8335;;;;;;keys_dlya_noutbuka_do_15_riva_8335_red;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047545b.jpg
Кейс для ноутбука до 15" Riva 8335 Purple;;;RUB;1690;1;0;0;0;;;;1;8335;;;;;;keys_dlya_noutbuka_do_15_riva_8335_purple;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50047544b.jpg
!!!!8530;;;;;;;;;;;;1;;;;;;;6731;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8530 Black;;;RUB;1690;1;0;0;0;;;;1;8530;;;;;;keys_dlya_noutbuka_do_15_riva_8530_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50041397b.jpg
!!!!8930;;;;;;;;;;;;1;;;;;;;5365;;;;;;;;;;;;;;;
Кейс для ноутбука до 15" Riva 8930 Black;;;RUB;1790;1;0;0;0;;;;1;8930;;;;;;keys_dlya_noutbuka_do_15_riva_8930_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043715b.jpg
!!!Targus;;;;;;;;;;;;1;;;;;;;8630;;;;;;;;;;;;;;;
Кейс для ноутбука до 13" Targus TTL213EU-52;;;RUB;1190;1;0;0;0;;;;1;Targus;;;;;;keys_dlya_noutbuka_do_13_targus_ttl213eu-52;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50037732b.jpg
!!Коврики для мыши;;;;;;;;;;;;1;;;;;;;826;;;;;;;;;;;;;;;
!!!Fellowes;;;;;;;;;;;;1;;;;;;;5815;;;;;;;;;;;;;;;
Коврик для мыши Fellowes FS-93624;;;RUB;1290;1;0;0;0;;;;1;Fellowes;;;;;;kovrik_dlya_myshi_fellowes_fs-93624;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046278b.jpg
Коврик для мыши Fellowes FS-93623;;;RUB;1090;1;0;0;0;;;;1;Fellowes;;;;;;kovrik_dlya_myshi_fellowes_fs-93623;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046279b.jpg
Коврик для мыши Fellowes FS-93621;;;RUB;1290;1;0;0;0;;;;1;Fellowes;;;;;;kovrik_dlya_myshi_fellowes_fs-93621;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046280b.jpg
!!!SPEEDLINK;;;;;;;;;;;;1;;;;;;;8249;;;;;;;;;;;;;;;
Коврик для мыши SPEEDLINK SL-6243-LBK;;;RUB;590;1;0;0;0;;;;1;SPEEDLINK;;;;;;kovrik_dlya_myshi_speedlink_sl-6243-lbk;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043449b.jpg
!!Комплекты (клавиатура и мышь);;;;;;;;;;;;1;;;;;;;757;;;;;;;;;;;;;;;
!!!Genius;;;;;;;;;;;;1;;;;;;;8254;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Genius SlimStar 8000ME;;;RUB;1490;1;0;0;0;;;;1;Genius;;;;;;komplekt_klaviatura+mysh_genius_slimstar_8000me;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50043489b.jpg
!!!HP;;;;;;;;;;;;1;;;;;;;7342;;;;;;;;;;;;;;;
Комплект клавиатура+мышь HP LV290AA;;;RUB;2490;1;0;0;0;;;;1;HP;;;;;;komplekt_klaviatura+mysh_hp_lv290aa;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044971b.jpg
!!!Intro;;;;;;;;;;;;1;;;;;;;8340;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Intro DW810B Wireless;;;RUB;990;1;0;0;0;;;;1;Intro;;;;;;komplekt_klaviatura+mysh_intro_dw810b_wireless;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50046371b.jpg
!!!Logitech;;;;;;;;;;;;1;;;;;;;6400;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Logitech MK235 Grey;;;RUB;1490;1;0;0;0;;;;1;Logitech;;;;;;komplekt_klaviatura+mysh_logitech_mk235_grey;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048231b.jpg
Комплект клавиатура+мышь Logitech Wireless Combo MK220;;;RUB;1390;1;0;0;0;;;;1;Logitech;;;;;;komplekt_klaviatura+mysh_logitech_wireless_combo_mk220;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50036941b.jpg
Комплект клавиатура+мышь Logitech MK240;;;RUB;1790;1;0;0;0;;;;1;Logitech;;;;;;komplekt_klaviatura+mysh_logitech_mk240;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50040639b.jpg
Комплект клавиатура+мышь Logitech MK120;;;RUB;990;1;0;0;0;;;;1;Logitech;;;;;;komplekt_klaviatura+mysh_logitech_mk120;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50036228b.jpg
!!!Microsoft;;;;;;;;;;;;1;;;;;;;9155;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Microsoft 2000;;;RUB;1990;1;0;0;0;;;;1;Microsoft;;;;;;komplekt_klaviatura+mysh_microsoft_2000;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50036589b.jpg
!!!Rapoo;;;;;;;;;;;;1;;;;;;;5020;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Rapoo X1800;;;RUB;1190;1;0;0;0;;;;1;Rapoo;;;;;;komplekt_klaviatura+mysh_rapoo_x1800;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50037128b.jpg
!!!Sven;;;;;;;;;;;;1;;;;;;;6053;;;;;;;;;;;;;;;
Комплект клавиатура+мышь Sven KB-C3600W;;;RUB;1590;1;0;0;0;;;;1;Sven;;;;;;komplekt_klaviatura+mysh_sven_kb-c3600w;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048121b.jpg
Комплект клавиатура+мышь Sven KB-S320;;;RUB;890;1;0;0;0;;;;1;Sven;;;;;;komplekt_klaviatura+mysh_sven_kb-s320;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50048175b.jpg
Комплект клавиатура+мышь Sven Standard 310 Combo USB Black;;;RUB;790;1;0;0;0;;;;1;Sven;;;;;;komplekt_klaviatura+mysh_sven_standard_310_combo_usb_black;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044536b.jpg
Комплект клавиатура+мышь Sven Comfort 3400 Wireless;;;RUB;1090;1;0;0;0;;;;1;Sven;;;;;;komplekt_klaviatura+mysh_sven_comfort_3400_wireless;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/50044537b.jpg
!!Подставки к ноутбукам;;;;;;;;;;;;1;;;;;;;972;;;;;;;;;;;;;;;
!!!RivaCase;;;;;;;;;;;;1;;;;;;;6362;;;;;;;;;;;;;;;
