Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Смартфон Samsung Galaxy A5 (2015) 16Gb Black (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;10355;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14277;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb Black (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;9470;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14277;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb White (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;10355;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14278;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/White/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb White (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;9470;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14278;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/White/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb Gold (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;10355;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14279;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb Gold (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;9470;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14279;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb Silver (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;10355;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14280;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Silver/img.jpg
Смартфон Samsung Galaxy A5 (2015) 16Gb Silver (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;9470;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>слот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2015);;;;;;14280;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2015)/Silver/img.jpg
!!!!A5 (2016);;;;;;;;;;;;1;;;;;;;10516;;;;;;;;;;;;;;;
Смартфон Samsung Galaxy A5 (2016) 16Gb Black (новый);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;17250;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14145;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Black (новый);cамовывоз Москва (курьерская доставка: +400₽);;RUB;16500;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14145;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Black (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;15185;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14281;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Black (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;14090;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14281;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Black/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb White (новый);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;17250;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14146;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/White/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb White (новый);cамовывоз Москва (курьерская доставка: +400₽);;RUB;16500;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14146;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/White/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb White (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;15185;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14282;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/White/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb White (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;14090;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14282;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/White/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Gold (новый);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;17250;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14147;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Gold (новый);cамовывоз Москва (курьерская доставка: +400₽);;RUB;16500;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14147;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Gold (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;15185;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14283;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Gold (восстановлен);cамовывоз Москва (курьерская доставка: +400₽);;RUB;14090;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14283;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Gold/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Pink (новый);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;17250;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14148;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Pink/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Pink (новый);cамовывоз Москва (курьерская доставка: +400₽);;RUB;16500;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: новый, с полной официальной гарантией производителя 1 год в РФ</strong></font>;;1;A5 (2016);;;;;;14148;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Pink/img.jpg
Смартфон Samsung Galaxy A5 (2016) 16Gb Pink (восстановлен);cамовывоз Регионы (курьерская доставка: +300₽);;RUB;15185;1;0;0;10;;<font maxId="4"><strong>﻿смартфон, Android 5.1<br>экран 5.2", разрешение 1920x1080<br>камера 13 МП, автофокус, F/1.9<br>cлот для карты памяти<br>3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, NFC, GPS, ГЛОНАСС<br>объем оперативной памяти 2 Гб<br>аккумулятор 2900 мА?ч<br>вес 155 г, ШxВxТ 71x144.80x7.30 мм<br><br>Доп. информация о товаре: восстановлен до состояния нового, без официальной гарантии производителя в РФ</strong></font>;;1;A5 (2016);;;;;;14284;;;;;;;;;;;;;;;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A5(2016)/Pink/img.jpg
